"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Feb 26 08:51:48 GMT 2021","Fri Feb 26 08:51:59 GMT 2021","10621","","com.github.javister.docker.testing.postgresql.JdbcImageTests","","com.github.javister.docker.testing.postgresql.JdbcImageTests","simpleWithVolumeTest","PostgreSQL variant: V12",""
"passed","Fri Feb 26 08:56:07 GMT 2021","Fri Feb 26 08:56:23 GMT 2021","16591","","com.github.javister.docker.testing.postgresql.DirectImageTests","","com.github.javister.docker.testing.postgresql.DirectImageTests","withRestoreTest","PostgreSQL variant: V9_6",""
"passed","Fri Feb 26 08:50:43 GMT 2021","Fri Feb 26 08:50:59 GMT 2021","15755","","com.github.javister.docker.testing.postgresql.JdbcImageTests","","com.github.javister.docker.testing.postgresql.JdbcImageTests","simpleTest","PostgreSQL variant: V12",""
"passed","Fri Feb 26 08:51:59 GMT 2021","Fri Feb 26 08:52:15 GMT 2021","15793","","com.github.javister.docker.testing.postgresql.JdbcImageTests","","com.github.javister.docker.testing.postgresql.JdbcImageTests","initDbTest","PostgreSQL variant: V9_5",""
"passed","Fri Feb 26 08:50:59 GMT 2021","Fri Feb 26 08:51:16 GMT 2021","17320","","com.github.javister.docker.testing.postgresql.JdbcImageTests","","com.github.javister.docker.testing.postgresql.JdbcImageTests","simpleWithVolumeTest","PostgreSQL variant: V9_5",""
"passed","Fri Feb 26 08:52:57 GMT 2021","Fri Feb 26 08:53:13 GMT 2021","15951","","com.github.javister.docker.testing.postgresql.DirectImageTests","","com.github.javister.docker.testing.postgresql.DirectImageTests","simpleTest","PostgreSQL variant: V9_5",""
"passed","Fri Feb 26 08:56:40 GMT 2021","Fri Feb 26 08:56:56 GMT 2021","16301","","com.github.javister.docker.testing.postgresql.DirectImageTests","","com.github.javister.docker.testing.postgresql.DirectImageTests","withRestoreTest","PostgreSQL variant: V12",""
"passed","Fri Feb 26 08:53:45 GMT 2021","Fri Feb 26 08:54:01 GMT 2021","15957","","com.github.javister.docker.testing.postgresql.DirectImageTests","","com.github.javister.docker.testing.postgresql.DirectImageTests","simpleTest","PostgreSQL variant: V12",""
"passed","Fri Feb 26 08:54:41 GMT 2021","Fri Feb 26 08:54:57 GMT 2021","16065","","com.github.javister.docker.testing.postgresql.DirectImageTests","","com.github.javister.docker.testing.postgresql.DirectImageTests","initDbTest","PostgreSQL variant: V9_6",""
"passed","Fri Feb 26 08:55:31 GMT 2021","Fri Feb 26 08:55:37 GMT 2021","6085","","com.github.javister.docker.testing.postgresql.DirectImageTests","","com.github.javister.docker.testing.postgresql.DirectImageTests","backupTest","PostgreSQL variant: V9_6",""
"passed","Fri Feb 26 08:57:46 GMT 2021","Fri Feb 26 08:57:58 GMT 2021","11444","","com.github.javister.docker.testing.postgresql.DirectImageTests","","com.github.javister.docker.testing.postgresql.DirectImageTests","restoreTest","PostgreSQL variant: V12",""
"passed","Fri Feb 26 08:57:30 GMT 2021","Fri Feb 26 08:57:46 GMT 2021","16752","","com.github.javister.docker.testing.postgresql.DirectImageTests","","com.github.javister.docker.testing.postgresql.DirectImageTests","restoreTest","PostgreSQL variant: V11",""
"passed","Fri Feb 26 08:55:49 GMT 2021","Fri Feb 26 08:56:07 GMT 2021","17465","","com.github.javister.docker.testing.postgresql.DirectImageTests","","com.github.javister.docker.testing.postgresql.DirectImageTests","withRestoreTest","PostgreSQL variant: V9_5",""
"passed","Fri Feb 26 08:54:13 GMT 2021","Fri Feb 26 08:54:19 GMT 2021","5823","","com.github.javister.docker.testing.postgresql.DirectImageTests","","com.github.javister.docker.testing.postgresql.DirectImageTests","nonResultingQueriesTest","PostgreSQL variant: V11",""
"passed","Fri Feb 26 08:55:43 GMT 2021","Fri Feb 26 08:55:49 GMT 2021","6163","","com.github.javister.docker.testing.postgresql.DirectImageTests","","com.github.javister.docker.testing.postgresql.DirectImageTests","backupTest","PostgreSQL variant: V12",""
"passed","Fri Feb 26 08:51:32 GMT 2021","Fri Feb 26 08:51:48 GMT 2021","15742","","com.github.javister.docker.testing.postgresql.JdbcImageTests","","com.github.javister.docker.testing.postgresql.JdbcImageTests","simpleWithVolumeTest","PostgreSQL variant: V11",""
"passed","Fri Feb 26 08:53:29 GMT 2021","Fri Feb 26 08:53:45 GMT 2021","16033","","com.github.javister.docker.testing.postgresql.DirectImageTests","","com.github.javister.docker.testing.postgresql.DirectImageTests","simpleTest","PostgreSQL variant: V11",""
"passed","Fri Feb 26 08:54:07 GMT 2021","Fri Feb 26 08:54:13 GMT 2021","5757","","com.github.javister.docker.testing.postgresql.DirectImageTests","","com.github.javister.docker.testing.postgresql.DirectImageTests","nonResultingQueriesTest","PostgreSQL variant: V9_6",""
"passed","Fri Feb 26 08:56:56 GMT 2021","Fri Feb 26 08:57:13 GMT 2021","16454","","com.github.javister.docker.testing.postgresql.DirectImageTests","","com.github.javister.docker.testing.postgresql.DirectImageTests","restoreTest","PostgreSQL variant: V9_5",""
"passed","Fri Feb 26 08:50:27 GMT 2021","Fri Feb 26 08:50:43 GMT 2021","15701","","com.github.javister.docker.testing.postgresql.JdbcImageTests","","com.github.javister.docker.testing.postgresql.JdbcImageTests","simpleTest","PostgreSQL variant: V11",""
