"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Sep 18 16:02:07 GMT 2020","Fri Sep 18 16:02:23 GMT 2020","15848","","com.github.javister.docker.testing.postgresql.JdbcImageTests","","com.github.javister.docker.testing.postgresql.JdbcImageTests","simpleTest","PostgreSQL variant: V12",""
"passed","Fri Sep 18 15:58:30 GMT 2020","Fri Sep 18 15:58:46 GMT 2020","16027","","com.github.javister.docker.testing.postgresql.DirectImageTests","","com.github.javister.docker.testing.postgresql.DirectImageTests","initDbTest","PostgreSQL variant: V9_6",""
"passed","Fri Sep 18 15:59:20 GMT 2020","Fri Sep 18 15:59:26 GMT 2020","6067","","com.github.javister.docker.testing.postgresql.DirectImageTests","","com.github.javister.docker.testing.postgresql.DirectImageTests","backupTest","PostgreSQL variant: V11",""
"passed","Fri Sep 18 15:58:14 GMT 2020","Fri Sep 18 15:58:30 GMT 2020","16046","","com.github.javister.docker.testing.postgresql.DirectImageTests","","com.github.javister.docker.testing.postgresql.DirectImageTests","initDbTest","PostgreSQL variant: V9_5",""
"passed","Fri Sep 18 15:59:32 GMT 2020","Fri Sep 18 15:59:49 GMT 2020","16645","","com.github.javister.docker.testing.postgresql.DirectImageTests","","com.github.javister.docker.testing.postgresql.DirectImageTests","withRestoreTest","PostgreSQL variant: V9_5",""
"passed","Fri Sep 18 16:00:45 GMT 2020","Fri Sep 18 16:01:02 GMT 2020","16664","","com.github.javister.docker.testing.postgresql.DirectImageTests","","com.github.javister.docker.testing.postgresql.DirectImageTests","restoreTest","PostgreSQL variant: V9_6",""
"passed","Fri Sep 18 15:57:29 GMT 2020","Fri Sep 18 15:57:40 GMT 2020","10815","","com.github.javister.docker.testing.postgresql.DirectImageTests","","com.github.javister.docker.testing.postgresql.DirectImageTests","simpleTest","PostgreSQL variant: V11",""
"passed","Fri Sep 18 16:03:32 GMT 2020","Fri Sep 18 16:03:48 GMT 2020","15823","","com.github.javister.docker.testing.postgresql.JdbcImageTests","","com.github.javister.docker.testing.postgresql.JdbcImageTests","initDbTest","PostgreSQL variant: V9_6",""
"passed","Fri Sep 18 16:03:05 GMT 2020","Fri Sep 18 16:03:16 GMT 2020","10650","","com.github.javister.docker.testing.postgresql.JdbcImageTests","","com.github.javister.docker.testing.postgresql.JdbcImageTests","simpleWithVolumeTest","PostgreSQL variant: V12",""
"passed","Fri Sep 18 16:01:02 GMT 2020","Fri Sep 18 16:01:13 GMT 2020","11492","","com.github.javister.docker.testing.postgresql.DirectImageTests","","com.github.javister.docker.testing.postgresql.DirectImageTests","restoreTest","PostgreSQL variant: V11",""
"passed","Fri Sep 18 16:01:25 GMT 2020","Fri Sep 18 16:01:41 GMT 2020","15826","","com.github.javister.docker.testing.postgresql.JdbcImageTests","","com.github.javister.docker.testing.postgresql.JdbcImageTests","simpleTest","PostgreSQL variant: V9_5",""
"passed","Fri Sep 18 15:57:51 GMT 2020","Fri Sep 18 15:57:57 GMT 2020","5826","","com.github.javister.docker.testing.postgresql.DirectImageTests","","com.github.javister.docker.testing.postgresql.DirectImageTests","nonResultingQueriesTest","PostgreSQL variant: V9_5",""
"passed","Fri Sep 18 15:58:08 GMT 2020","Fri Sep 18 15:58:14 GMT 2020","5774","","com.github.javister.docker.testing.postgresql.DirectImageTests","","com.github.javister.docker.testing.postgresql.DirectImageTests","nonResultingQueriesTest","PostgreSQL variant: V12",""
"passed","Fri Sep 18 16:00:06 GMT 2020","Fri Sep 18 16:00:17 GMT 2020","11513","","com.github.javister.docker.testing.postgresql.DirectImageTests","","com.github.javister.docker.testing.postgresql.DirectImageTests","withRestoreTest","PostgreSQL variant: V11",""
"passed","Fri Sep 18 16:00:28 GMT 2020","Fri Sep 18 16:00:45 GMT 2020","16710","","com.github.javister.docker.testing.postgresql.DirectImageTests","","com.github.javister.docker.testing.postgresql.DirectImageTests","restoreTest","PostgreSQL variant: V9_5",""
