"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Feb 02 20:32:23 GMT 2021","Tue Feb 02 20:32:29 GMT 2021","5740","","com.github.javister.docker.testing.postgresql.DirectImageTests","","com.github.javister.docker.testing.postgresql.DirectImageTests","nonResultingQueriesTest","PostgreSQL variant: V12",""
"passed","Tue Feb 02 20:35:56 GMT 2021","Tue Feb 02 20:36:12 GMT 2021","15852","","com.github.javister.docker.testing.postgresql.JdbcImageTests","","com.github.javister.docker.testing.postgresql.JdbcImageTests","simpleTest","PostgreSQL variant: V9_6",""
"passed","Tue Feb 02 20:37:32 GMT 2021","Tue Feb 02 20:37:48 GMT 2021","15906","","com.github.javister.docker.testing.postgresql.JdbcImageTests","","com.github.javister.docker.testing.postgresql.JdbcImageTests","initDbTest","PostgreSQL variant: V9_5",""
"passed","Tue Feb 02 20:33:29 GMT 2021","Tue Feb 02 20:33:35 GMT 2021","6130","","com.github.javister.docker.testing.postgresql.DirectImageTests","","com.github.javister.docker.testing.postgresql.DirectImageTests","backupTest","PostgreSQL variant: V9_6",""
"passed","Tue Feb 02 20:32:17 GMT 2021","Tue Feb 02 20:32:23 GMT 2021","5772","","com.github.javister.docker.testing.postgresql.DirectImageTests","","com.github.javister.docker.testing.postgresql.DirectImageTests","nonResultingQueriesTest","PostgreSQL variant: V11",""
"passed","Tue Feb 02 20:35:29 GMT 2021","Tue Feb 02 20:35:40 GMT 2021","11238","","com.github.javister.docker.testing.postgresql.DirectImageTests","","com.github.javister.docker.testing.postgresql.DirectImageTests","restoreTest","PostgreSQL variant: V12",""
"passed","Tue Feb 02 20:35:00 GMT 2021","Tue Feb 02 20:35:17 GMT 2021","16785","","com.github.javister.docker.testing.postgresql.DirectImageTests","","com.github.javister.docker.testing.postgresql.DirectImageTests","restoreTest","PostgreSQL variant: V9_6",""
"passed","Tue Feb 02 20:34:21 GMT 2021","Tue Feb 02 20:34:32 GMT 2021","11512","","com.github.javister.docker.testing.postgresql.DirectImageTests","","com.github.javister.docker.testing.postgresql.DirectImageTests","withRestoreTest","PostgreSQL variant: V11",""
"passed","Tue Feb 02 20:36:54 GMT 2021","Tue Feb 02 20:37:10 GMT 2021","15936","","com.github.javister.docker.testing.postgresql.JdbcImageTests","","com.github.javister.docker.testing.postgresql.JdbcImageTests","simpleWithVolumeTest","PostgreSQL variant: V9_6",""
"passed","Tue Feb 02 20:31:05 GMT 2021","Tue Feb 02 20:31:27 GMT 2021","22279","","com.github.javister.docker.testing.postgresql.DirectImageTests","","com.github.javister.docker.testing.postgresql.DirectImageTests","simpleTest","PostgreSQL variant: V9_5",""
"passed","Tue Feb 02 20:33:47 GMT 2021","Tue Feb 02 20:34:04 GMT 2021","16653","","com.github.javister.docker.testing.postgresql.DirectImageTests","","com.github.javister.docker.testing.postgresql.DirectImageTests","withRestoreTest","PostgreSQL variant: V9_5",""
"passed","Tue Feb 02 20:35:40 GMT 2021","Tue Feb 02 20:35:56 GMT 2021","15831","","com.github.javister.docker.testing.postgresql.JdbcImageTests","","com.github.javister.docker.testing.postgresql.JdbcImageTests","simpleTest","PostgreSQL variant: V9_5",""
"passed","Tue Feb 02 20:37:10 GMT 2021","Tue Feb 02 20:37:21 GMT 2021","10661","","com.github.javister.docker.testing.postgresql.JdbcImageTests","","com.github.javister.docker.testing.postgresql.JdbcImageTests","simpleWithVolumeTest","PostgreSQL variant: V11",""
"passed","Tue Feb 02 20:36:12 GMT 2021","Tue Feb 02 20:36:28 GMT 2021","15787","","com.github.javister.docker.testing.postgresql.JdbcImageTests","","com.github.javister.docker.testing.postgresql.JdbcImageTests","simpleTest","PostgreSQL variant: V11",""
"passed","Tue Feb 02 20:36:38 GMT 2021","Tue Feb 02 20:36:54 GMT 2021","15866","","com.github.javister.docker.testing.postgresql.JdbcImageTests","","com.github.javister.docker.testing.postgresql.JdbcImageTests","simpleWithVolumeTest","PostgreSQL variant: V9_5",""
"passed","Tue Feb 02 20:32:11 GMT 2021","Tue Feb 02 20:32:17 GMT 2021","5779","","com.github.javister.docker.testing.postgresql.DirectImageTests","","com.github.javister.docker.testing.postgresql.DirectImageTests","nonResultingQueriesTest","PostgreSQL variant: V9_6",""
"passed","Tue Feb 02 20:34:44 GMT 2021","Tue Feb 02 20:35:00 GMT 2021","16694","","com.github.javister.docker.testing.postgresql.DirectImageTests","","com.github.javister.docker.testing.postgresql.DirectImageTests","restoreTest","PostgreSQL variant: V9_5",""
"passed","Tue Feb 02 20:37:48 GMT 2021","Tue Feb 02 20:38:04 GMT 2021","16295","","com.github.javister.docker.testing.postgresql.JdbcImageTests","","com.github.javister.docker.testing.postgresql.JdbcImageTests","initDbTest","PostgreSQL variant: V9_6",""
"passed","Tue Feb 02 20:33:01 GMT 2021","Tue Feb 02 20:33:12 GMT 2021","10932","","com.github.javister.docker.testing.postgresql.DirectImageTests","","com.github.javister.docker.testing.postgresql.DirectImageTests","initDbTest","PostgreSQL variant: V11",""
"passed","Tue Feb 02 20:33:23 GMT 2021","Tue Feb 02 20:33:29 GMT 2021","6056","","com.github.javister.docker.testing.postgresql.DirectImageTests","","com.github.javister.docker.testing.postgresql.DirectImageTests","backupTest","PostgreSQL variant: V9_5",""
"passed","Tue Feb 02 20:33:12 GMT 2021","Tue Feb 02 20:33:23 GMT 2021","10935","","com.github.javister.docker.testing.postgresql.DirectImageTests","","com.github.javister.docker.testing.postgresql.DirectImageTests","initDbTest","PostgreSQL variant: V12",""
"passed","Tue Feb 02 20:33:35 GMT 2021","Tue Feb 02 20:33:41 GMT 2021","6117","","com.github.javister.docker.testing.postgresql.DirectImageTests","","com.github.javister.docker.testing.postgresql.DirectImageTests","backupTest","PostgreSQL variant: V11",""
"passed","Tue Feb 02 20:34:04 GMT 2021","Tue Feb 02 20:34:21 GMT 2021","16653","","com.github.javister.docker.testing.postgresql.DirectImageTests","","com.github.javister.docker.testing.postgresql.DirectImageTests","withRestoreTest","PostgreSQL variant: V9_6",""
"passed","Tue Feb 02 20:32:45 GMT 2021","Tue Feb 02 20:33:01 GMT 2021","16066","","com.github.javister.docker.testing.postgresql.DirectImageTests","","com.github.javister.docker.testing.postgresql.DirectImageTests","initDbTest","PostgreSQL variant: V9_6",""
"passed","Tue Feb 02 20:31:43 GMT 2021","Tue Feb 02 20:31:54 GMT 2021","10876","","com.github.javister.docker.testing.postgresql.DirectImageTests","","com.github.javister.docker.testing.postgresql.DirectImageTests","simpleTest","PostgreSQL variant: V11",""
"passed","Tue Feb 02 20:33:41 GMT 2021","Tue Feb 02 20:33:47 GMT 2021","6186","","com.github.javister.docker.testing.postgresql.DirectImageTests","","com.github.javister.docker.testing.postgresql.DirectImageTests","backupTest","PostgreSQL variant: V12",""
"passed","Tue Feb 02 20:38:04 GMT 2021","Tue Feb 02 20:38:15 GMT 2021","10876","","com.github.javister.docker.testing.postgresql.JdbcImageTests","","com.github.javister.docker.testing.postgresql.JdbcImageTests","initDbTest","PostgreSQL variant: V11",""
"passed","Tue Feb 02 20:35:17 GMT 2021","Tue Feb 02 20:35:29 GMT 2021","11540","","com.github.javister.docker.testing.postgresql.DirectImageTests","","com.github.javister.docker.testing.postgresql.DirectImageTests","restoreTest","PostgreSQL variant: V11",""
"passed","Tue Feb 02 20:38:15 GMT 2021","Tue Feb 02 20:38:26 GMT 2021","10862","","com.github.javister.docker.testing.postgresql.JdbcImageTests","","com.github.javister.docker.testing.postgresql.JdbcImageTests","initDbTest","PostgreSQL variant: V12",""
"passed","Tue Feb 02 20:31:27 GMT 2021","Tue Feb 02 20:31:43 GMT 2021","16274","","com.github.javister.docker.testing.postgresql.DirectImageTests","","com.github.javister.docker.testing.postgresql.DirectImageTests","simpleTest","PostgreSQL variant: V9_6",""
"passed","Tue Feb 02 20:32:05 GMT 2021","Tue Feb 02 20:32:11 GMT 2021","5792","","com.github.javister.docker.testing.postgresql.DirectImageTests","","com.github.javister.docker.testing.postgresql.DirectImageTests","nonResultingQueriesTest","PostgreSQL variant: V9_5",""
"passed","Tue Feb 02 20:37:21 GMT 2021","Tue Feb 02 20:37:32 GMT 2021","10626","","com.github.javister.docker.testing.postgresql.JdbcImageTests","","com.github.javister.docker.testing.postgresql.JdbcImageTests","simpleWithVolumeTest","PostgreSQL variant: V12",""
