"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Feb 15 09:18:51 GMT 2021","Mon Feb 15 09:19:07 GMT 2021","15782","","com.github.javister.docker.testing.postgresql.JdbcImageTests","","com.github.javister.docker.testing.postgresql.JdbcImageTests","initDbTest","PostgreSQL variant: V9_5",""
"passed","Mon Feb 15 09:23:48 GMT 2021","Mon Feb 15 09:23:59 GMT 2021","11330","","com.github.javister.docker.testing.postgresql.DirectImageTests","","com.github.javister.docker.testing.postgresql.DirectImageTests","restoreTest","PostgreSQL variant: V11",""
"passed","Mon Feb 15 09:20:27 GMT 2021","Mon Feb 15 09:20:38 GMT 2021","10796","","com.github.javister.docker.testing.postgresql.DirectImageTests","","com.github.javister.docker.testing.postgresql.DirectImageTests","simpleTest","PostgreSQL variant: V12",""
"passed","Mon Feb 15 09:21:55 GMT 2021","Mon Feb 15 09:22:01 GMT 2021","5972","","com.github.javister.docker.testing.postgresql.DirectImageTests","","com.github.javister.docker.testing.postgresql.DirectImageTests","backupTest","PostgreSQL variant: V9_5",""
"passed","Mon Feb 15 09:19:44 GMT 2021","Mon Feb 15 09:20:00 GMT 2021","15962","","com.github.javister.docker.testing.postgresql.DirectImageTests","","com.github.javister.docker.testing.postgresql.DirectImageTests","simpleTest","PostgreSQL variant: V9_5",""
"passed","Mon Feb 15 09:16:59 GMT 2021","Mon Feb 15 09:17:19 GMT 2021","20025","","com.github.javister.docker.testing.postgresql.JdbcImageTests","","com.github.javister.docker.testing.postgresql.JdbcImageTests","simpleTest","PostgreSQL variant: V9_5",""
"passed","Mon Feb 15 09:21:44 GMT 2021","Mon Feb 15 09:21:55 GMT 2021","10946","","com.github.javister.docker.testing.postgresql.DirectImageTests","","com.github.javister.docker.testing.postgresql.DirectImageTests","initDbTest","PostgreSQL variant: V12",""
"passed","Mon Feb 15 09:18:41 GMT 2021","Mon Feb 15 09:18:51 GMT 2021","10543","","com.github.javister.docker.testing.postgresql.JdbcImageTests","","com.github.javister.docker.testing.postgresql.JdbcImageTests","simpleWithVolumeTest","PostgreSQL variant: V12",""
"passed","Mon Feb 15 09:20:00 GMT 2021","Mon Feb 15 09:20:16 GMT 2021","15932","","com.github.javister.docker.testing.postgresql.DirectImageTests","","com.github.javister.docker.testing.postgresql.DirectImageTests","simpleTest","PostgreSQL variant: V9_6",""
"passed","Mon Feb 15 09:23:31 GMT 2021","Mon Feb 15 09:23:48 GMT 2021","16553","","com.github.javister.docker.testing.postgresql.DirectImageTests","","com.github.javister.docker.testing.postgresql.DirectImageTests","restoreTest","PostgreSQL variant: V9_6",""
"passed","Mon Feb 15 09:20:44 GMT 2021","Mon Feb 15 09:20:49 GMT 2021","5687","","com.github.javister.docker.testing.postgresql.DirectImageTests","","com.github.javister.docker.testing.postgresql.DirectImageTests","nonResultingQueriesTest","PostgreSQL variant: V9_6",""
"passed","Mon Feb 15 09:21:33 GMT 2021","Mon Feb 15 09:21:44 GMT 2021","10805","","com.github.javister.docker.testing.postgresql.DirectImageTests","","com.github.javister.docker.testing.postgresql.DirectImageTests","initDbTest","PostgreSQL variant: V11",""
"passed","Mon Feb 15 09:21:01 GMT 2021","Mon Feb 15 09:21:17 GMT 2021","16013","","com.github.javister.docker.testing.postgresql.DirectImageTests","","com.github.javister.docker.testing.postgresql.DirectImageTests","initDbTest","PostgreSQL variant: V9_5",""
"passed","Mon Feb 15 09:23:04 GMT 2021","Mon Feb 15 09:23:15 GMT 2021","11069","","com.github.javister.docker.testing.postgresql.DirectImageTests","","com.github.javister.docker.testing.postgresql.DirectImageTests","withRestoreTest","PostgreSQL variant: V12",""
"passed","Mon Feb 15 09:17:46 GMT 2021","Mon Feb 15 09:17:57 GMT 2021","10620","","com.github.javister.docker.testing.postgresql.JdbcImageTests","","com.github.javister.docker.testing.postgresql.JdbcImageTests","simpleTest","PostgreSQL variant: V12",""
