"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Sep 18 16:33:34 GMT 2020","Fri Sep 18 16:33:40 GMT 2020","5929","","com.github.javister.docker.testing.postgresql.DirectImageTests","","com.github.javister.docker.testing.postgresql.DirectImageTests","nonResultingQueriesTest","PostgreSQL variant: V9_5",""
"passed","Fri Sep 18 16:34:14 GMT 2020","Fri Sep 18 16:34:30 GMT 2020","16097","","com.github.javister.docker.testing.postgresql.DirectImageTests","","com.github.javister.docker.testing.postgresql.DirectImageTests","initDbTest","PostgreSQL variant: V9_6",""
"passed","Fri Sep 18 16:39:37 GMT 2020","Fri Sep 18 16:39:48 GMT 2020","10745","","com.github.javister.docker.testing.postgresql.JdbcImageTests","","com.github.javister.docker.testing.postgresql.JdbcImageTests","initDbTest","PostgreSQL variant: V11",""
"passed","Fri Sep 18 16:37:56 GMT 2020","Fri Sep 18 16:38:12 GMT 2020","15798","","com.github.javister.docker.testing.postgresql.JdbcImageTests","","com.github.javister.docker.testing.postgresql.JdbcImageTests","simpleTest","PostgreSQL variant: V12",""
"passed","Fri Sep 18 16:36:29 GMT 2020","Fri Sep 18 16:36:46 GMT 2020","16521","","com.github.javister.docker.testing.postgresql.DirectImageTests","","com.github.javister.docker.testing.postgresql.DirectImageTests","restoreTest","PostgreSQL variant: V9_6",""
"passed","Fri Sep 18 16:38:54 GMT 2020","Fri Sep 18 16:39:05 GMT 2020","10704","","com.github.javister.docker.testing.postgresql.JdbcImageTests","","com.github.javister.docker.testing.postgresql.JdbcImageTests","simpleWithVolumeTest","PostgreSQL variant: V12",""
"passed","Fri Sep 18 16:35:50 GMT 2020","Fri Sep 18 16:36:01 GMT 2020","11524","","com.github.javister.docker.testing.postgresql.DirectImageTests","","com.github.javister.docker.testing.postgresql.DirectImageTests","withRestoreTest","PostgreSQL variant: V11",""
"passed","Fri Sep 18 16:37:24 GMT 2020","Fri Sep 18 16:37:40 GMT 2020","15802","","com.github.javister.docker.testing.postgresql.JdbcImageTests","","com.github.javister.docker.testing.postgresql.JdbcImageTests","simpleTest","PostgreSQL variant: V9_6",""
"passed","Fri Sep 18 16:33:46 GMT 2020","Fri Sep 18 16:33:52 GMT 2020","5787","","com.github.javister.docker.testing.postgresql.DirectImageTests","","com.github.javister.docker.testing.postgresql.DirectImageTests","nonResultingQueriesTest","PostgreSQL variant: V11",""
"passed","Fri Sep 18 16:39:05 GMT 2020","Fri Sep 18 16:39:21 GMT 2020","15879","","com.github.javister.docker.testing.postgresql.JdbcImageTests","","com.github.javister.docker.testing.postgresql.JdbcImageTests","initDbTest","PostgreSQL variant: V9_5",""
"passed","Fri Sep 18 16:36:57 GMT 2020","Fri Sep 18 16:37:09 GMT 2020","11265","","com.github.javister.docker.testing.postgresql.DirectImageTests","","com.github.javister.docker.testing.postgresql.DirectImageTests","restoreTest","PostgreSQL variant: V12",""
"passed","Fri Sep 18 16:38:12 GMT 2020","Fri Sep 18 16:38:28 GMT 2020","15792","","com.github.javister.docker.testing.postgresql.JdbcImageTests","","com.github.javister.docker.testing.postgresql.JdbcImageTests","simpleWithVolumeTest","PostgreSQL variant: V9_5",""
"passed","Fri Sep 18 16:34:30 GMT 2020","Fri Sep 18 16:34:41 GMT 2020","10871","","com.github.javister.docker.testing.postgresql.DirectImageTests","","com.github.javister.docker.testing.postgresql.DirectImageTests","initDbTest","PostgreSQL variant: V11",""
"passed","Fri Sep 18 16:36:13 GMT 2020","Fri Sep 18 16:36:29 GMT 2020","16550","","com.github.javister.docker.testing.postgresql.DirectImageTests","","com.github.javister.docker.testing.postgresql.DirectImageTests","restoreTest","PostgreSQL variant: V9_5",""
"passed","Fri Sep 18 16:36:46 GMT 2020","Fri Sep 18 16:36:57 GMT 2020","11489","","com.github.javister.docker.testing.postgresql.DirectImageTests","","com.github.javister.docker.testing.postgresql.DirectImageTests","restoreTest","PostgreSQL variant: V11",""
"passed","Fri Sep 18 16:37:09 GMT 2020","Fri Sep 18 16:37:24 GMT 2020","15816","","com.github.javister.docker.testing.postgresql.JdbcImageTests","","com.github.javister.docker.testing.postgresql.JdbcImageTests","simpleTest","PostgreSQL variant: V9_5",""
"passed","Fri Sep 18 16:37:40 GMT 2020","Fri Sep 18 16:37:56 GMT 2020","15810","","com.github.javister.docker.testing.postgresql.JdbcImageTests","","com.github.javister.docker.testing.postgresql.JdbcImageTests","simpleTest","PostgreSQL variant: V11",""
"passed","Fri Sep 18 16:32:56 GMT 2020","Fri Sep 18 16:33:13 GMT 2020","16420","","com.github.javister.docker.testing.postgresql.DirectImageTests","","com.github.javister.docker.testing.postgresql.DirectImageTests","simpleTest","PostgreSQL variant: V9_6",""
"passed","Fri Sep 18 16:35:10 GMT 2020","Fri Sep 18 16:35:17 GMT 2020","6177","","com.github.javister.docker.testing.postgresql.DirectImageTests","","com.github.javister.docker.testing.postgresql.DirectImageTests","backupTest","PostgreSQL variant: V12",""
"passed","Fri Sep 18 16:35:04 GMT 2020","Fri Sep 18 16:35:10 GMT 2020","6142","","com.github.javister.docker.testing.postgresql.DirectImageTests","","com.github.javister.docker.testing.postgresql.DirectImageTests","backupTest","PostgreSQL variant: V11",""
"passed","Fri Sep 18 16:33:40 GMT 2020","Fri Sep 18 16:33:46 GMT 2020","5738","","com.github.javister.docker.testing.postgresql.DirectImageTests","","com.github.javister.docker.testing.postgresql.DirectImageTests","nonResultingQueriesTest","PostgreSQL variant: V9_6",""
"passed","Fri Sep 18 16:33:58 GMT 2020","Fri Sep 18 16:34:14 GMT 2020","16119","","com.github.javister.docker.testing.postgresql.DirectImageTests","","com.github.javister.docker.testing.postgresql.DirectImageTests","initDbTest","PostgreSQL variant: V9_5",""
"passed","Fri Sep 18 16:35:17 GMT 2020","Fri Sep 18 16:35:33 GMT 2020","16591","","com.github.javister.docker.testing.postgresql.DirectImageTests","","com.github.javister.docker.testing.postgresql.DirectImageTests","withRestoreTest","PostgreSQL variant: V9_5",""
"passed","Fri Sep 18 16:35:33 GMT 2020","Fri Sep 18 16:35:50 GMT 2020","16546","","com.github.javister.docker.testing.postgresql.DirectImageTests","","com.github.javister.docker.testing.postgresql.DirectImageTests","withRestoreTest","PostgreSQL variant: V9_6",""
"passed","Fri Sep 18 16:33:24 GMT 2020","Fri Sep 18 16:33:34 GMT 2020","10868","","com.github.javister.docker.testing.postgresql.DirectImageTests","","com.github.javister.docker.testing.postgresql.DirectImageTests","simpleTest","PostgreSQL variant: V12",""
"passed","Fri Sep 18 16:39:21 GMT 2020","Fri Sep 18 16:39:37 GMT 2020","15822","","com.github.javister.docker.testing.postgresql.JdbcImageTests","","com.github.javister.docker.testing.postgresql.JdbcImageTests","initDbTest","PostgreSQL variant: V9_6",""
"passed","Fri Sep 18 16:34:52 GMT 2020","Fri Sep 18 16:34:58 GMT 2020","6073","","com.github.javister.docker.testing.postgresql.DirectImageTests","","com.github.javister.docker.testing.postgresql.DirectImageTests","backupTest","PostgreSQL variant: V9_5",""
"passed","Fri Sep 18 16:33:13 GMT 2020","Fri Sep 18 16:33:24 GMT 2020","10930","","com.github.javister.docker.testing.postgresql.DirectImageTests","","com.github.javister.docker.testing.postgresql.DirectImageTests","simpleTest","PostgreSQL variant: V11",""
"passed","Fri Sep 18 16:33:52 GMT 2020","Fri Sep 18 16:33:58 GMT 2020","5789","","com.github.javister.docker.testing.postgresql.DirectImageTests","","com.github.javister.docker.testing.postgresql.DirectImageTests","nonResultingQueriesTest","PostgreSQL variant: V12",""
"passed","Fri Sep 18 16:32:34 GMT 2020","Fri Sep 18 16:32:56 GMT 2020","21724","","com.github.javister.docker.testing.postgresql.DirectImageTests","","com.github.javister.docker.testing.postgresql.DirectImageTests","simpleTest","PostgreSQL variant: V9_5",""
"passed","Fri Sep 18 16:36:01 GMT 2020","Fri Sep 18 16:36:13 GMT 2020","11249","","com.github.javister.docker.testing.postgresql.DirectImageTests","","com.github.javister.docker.testing.postgresql.DirectImageTests","withRestoreTest","PostgreSQL variant: V12",""
"passed","Fri Sep 18 16:34:41 GMT 2020","Fri Sep 18 16:34:52 GMT 2020","10861","","com.github.javister.docker.testing.postgresql.DirectImageTests","","com.github.javister.docker.testing.postgresql.DirectImageTests","initDbTest","PostgreSQL variant: V12",""
"passed","Fri Sep 18 16:39:48 GMT 2020","Fri Sep 18 16:39:58 GMT 2020","10666","","com.github.javister.docker.testing.postgresql.JdbcImageTests","","com.github.javister.docker.testing.postgresql.JdbcImageTests","initDbTest","PostgreSQL variant: V12",""
"passed","Fri Sep 18 16:38:28 GMT 2020","Fri Sep 18 16:38:44 GMT 2020","15789","","com.github.javister.docker.testing.postgresql.JdbcImageTests","","com.github.javister.docker.testing.postgresql.JdbcImageTests","simpleWithVolumeTest","PostgreSQL variant: V9_6",""
"passed","Fri Sep 18 16:38:44 GMT 2020","Fri Sep 18 16:38:54 GMT 2020","10655","","com.github.javister.docker.testing.postgresql.JdbcImageTests","","com.github.javister.docker.testing.postgresql.JdbcImageTests","simpleWithVolumeTest","PostgreSQL variant: V11",""
"passed","Fri Sep 18 16:34:58 GMT 2020","Fri Sep 18 16:35:04 GMT 2020","6223","","com.github.javister.docker.testing.postgresql.DirectImageTests","","com.github.javister.docker.testing.postgresql.DirectImageTests","backupTest","PostgreSQL variant: V9_6",""
