"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Dec 16 16:11:26 GMT 2020","Wed Dec 16 16:11:36 GMT 2020","10583","","com.github.javister.docker.testing.postgresql.JdbcImageTests","","com.github.javister.docker.testing.postgresql.JdbcImageTests","simpleTest","PostgreSQL variant: V11",""
"passed","Wed Dec 16 16:13:50 GMT 2020","Wed Dec 16 16:14:06 GMT 2020","16030","","com.github.javister.docker.testing.postgresql.DirectImageTests","","com.github.javister.docker.testing.postgresql.DirectImageTests","simpleTest","PostgreSQL variant: V9_6",""
"passed","Wed Dec 16 16:15:51 GMT 2020","Wed Dec 16 16:15:58 GMT 2020","6286","","com.github.javister.docker.testing.postgresql.DirectImageTests","","com.github.javister.docker.testing.postgresql.DirectImageTests","backupTest","PostgreSQL variant: V9_6",""
"passed","Wed Dec 16 16:16:04 GMT 2020","Wed Dec 16 16:16:10 GMT 2020","6091","","com.github.javister.docker.testing.postgresql.DirectImageTests","","com.github.javister.docker.testing.postgresql.DirectImageTests","backupTest","PostgreSQL variant: V12",""
"passed","Wed Dec 16 16:12:57 GMT 2020","Wed Dec 16 16:13:13 GMT 2020","15745","","com.github.javister.docker.testing.postgresql.JdbcImageTests","","com.github.javister.docker.testing.postgresql.JdbcImageTests","initDbTest","PostgreSQL variant: V9_6",""
"passed","Wed Dec 16 16:15:58 GMT 2020","Wed Dec 16 16:16:04 GMT 2020","6015","","com.github.javister.docker.testing.postgresql.DirectImageTests","","com.github.javister.docker.testing.postgresql.DirectImageTests","backupTest","PostgreSQL variant: V11",""
"passed","Wed Dec 16 16:15:23 GMT 2020","Wed Dec 16 16:15:34 GMT 2020","10854","","com.github.javister.docker.testing.postgresql.DirectImageTests","","com.github.javister.docker.testing.postgresql.DirectImageTests","initDbTest","PostgreSQL variant: V11",""
"passed","Wed Dec 16 16:16:43 GMT 2020","Wed Dec 16 16:16:55 GMT 2020","11587","","com.github.javister.docker.testing.postgresql.DirectImageTests","","com.github.javister.docker.testing.postgresql.DirectImageTests","withRestoreTest","PostgreSQL variant: V11",""
"passed","Wed Dec 16 16:16:27 GMT 2020","Wed Dec 16 16:16:43 GMT 2020","16366","","com.github.javister.docker.testing.postgresql.DirectImageTests","","com.github.javister.docker.testing.postgresql.DirectImageTests","withRestoreTest","PostgreSQL variant: V9_6",""
"passed","Wed Dec 16 16:11:10 GMT 2020","Wed Dec 16 16:11:25 GMT 2020","15942","","com.github.javister.docker.testing.postgresql.JdbcImageTests","","com.github.javister.docker.testing.postgresql.JdbcImageTests","simpleTest","PostgreSQL variant: V9_6",""
"passed","Wed Dec 16 16:12:20 GMT 2020","Wed Dec 16 16:12:30 GMT 2020","10614","","com.github.javister.docker.testing.postgresql.JdbcImageTests","","com.github.javister.docker.testing.postgresql.JdbcImageTests","simpleWithVolumeTest","PostgreSQL variant: V11",""
"passed","Wed Dec 16 16:14:45 GMT 2020","Wed Dec 16 16:14:51 GMT 2020","5692","","com.github.javister.docker.testing.postgresql.DirectImageTests","","com.github.javister.docker.testing.postgresql.DirectImageTests","nonResultingQueriesTest","PostgreSQL variant: V12",""
"passed","Wed Dec 16 16:14:17 GMT 2020","Wed Dec 16 16:14:28 GMT 2020","10791","","com.github.javister.docker.testing.postgresql.DirectImageTests","","com.github.javister.docker.testing.postgresql.DirectImageTests","simpleTest","PostgreSQL variant: V12",""
"passed","Wed Dec 16 16:17:51 GMT 2020","Wed Dec 16 16:18:02 GMT 2020","11232","","com.github.javister.docker.testing.postgresql.DirectImageTests","","com.github.javister.docker.testing.postgresql.DirectImageTests","restoreTest","PostgreSQL variant: V12",""
"passed","Wed Dec 16 16:15:45 GMT 2020","Wed Dec 16 16:15:51 GMT 2020","6146","","com.github.javister.docker.testing.postgresql.DirectImageTests","","com.github.javister.docker.testing.postgresql.DirectImageTests","backupTest","PostgreSQL variant: V9_5",""
"passed","Wed Dec 16 16:17:23 GMT 2020","Wed Dec 16 16:17:39 GMT 2020","16448","","com.github.javister.docker.testing.postgresql.DirectImageTests","","com.github.javister.docker.testing.postgresql.DirectImageTests","restoreTest","PostgreSQL variant: V9_6",""
"passed","Wed Dec 16 16:14:40 GMT 2020","Wed Dec 16 16:14:45 GMT 2020","5761","","com.github.javister.docker.testing.postgresql.DirectImageTests","","com.github.javister.docker.testing.postgresql.DirectImageTests","nonResultingQueriesTest","PostgreSQL variant: V11",""
"passed","Wed Dec 16 16:16:55 GMT 2020","Wed Dec 16 16:17:06 GMT 2020","11246","","com.github.javister.docker.testing.postgresql.DirectImageTests","","com.github.javister.docker.testing.postgresql.DirectImageTests","withRestoreTest","PostgreSQL variant: V12",""
"passed","Wed Dec 16 16:12:31 GMT 2020","Wed Dec 16 16:12:41 GMT 2020","10589","","com.github.javister.docker.testing.postgresql.JdbcImageTests","","com.github.javister.docker.testing.postgresql.JdbcImageTests","simpleWithVolumeTest","PostgreSQL variant: V12",""
"passed","Wed Dec 16 16:10:46 GMT 2020","Wed Dec 16 16:11:09 GMT 2020","23307","","com.github.javister.docker.testing.postgresql.JdbcImageTests","","com.github.javister.docker.testing.postgresql.JdbcImageTests","simpleTest","PostgreSQL variant: V9_5",""
"passed","Wed Dec 16 16:16:10 GMT 2020","Wed Dec 16 16:16:27 GMT 2020","16895","","com.github.javister.docker.testing.postgresql.DirectImageTests","","com.github.javister.docker.testing.postgresql.DirectImageTests","withRestoreTest","PostgreSQL variant: V9_5",""
"passed","Wed Dec 16 16:13:34 GMT 2020","Wed Dec 16 16:13:50 GMT 2020","16095","","com.github.javister.docker.testing.postgresql.DirectImageTests","","com.github.javister.docker.testing.postgresql.DirectImageTests","simpleTest","PostgreSQL variant: V9_5",""
"passed","Wed Dec 16 16:15:34 GMT 2020","Wed Dec 16 16:15:45 GMT 2020","10822","","com.github.javister.docker.testing.postgresql.DirectImageTests","","com.github.javister.docker.testing.postgresql.DirectImageTests","initDbTest","PostgreSQL variant: V12",""
"passed","Wed Dec 16 16:17:39 GMT 2020","Wed Dec 16 16:17:51 GMT 2020","11611","","com.github.javister.docker.testing.postgresql.DirectImageTests","","com.github.javister.docker.testing.postgresql.DirectImageTests","restoreTest","PostgreSQL variant: V11",""
"passed","Wed Dec 16 16:12:04 GMT 2020","Wed Dec 16 16:12:20 GMT 2020","15872","","com.github.javister.docker.testing.postgresql.JdbcImageTests","","com.github.javister.docker.testing.postgresql.JdbcImageTests","simpleWithVolumeTest","PostgreSQL variant: V9_6",""
"passed","Wed Dec 16 16:14:51 GMT 2020","Wed Dec 16 16:15:07 GMT 2020","15923","","com.github.javister.docker.testing.postgresql.DirectImageTests","","com.github.javister.docker.testing.postgresql.DirectImageTests","initDbTest","PostgreSQL variant: V9_5",""
"passed","Wed Dec 16 16:14:28 GMT 2020","Wed Dec 16 16:14:34 GMT 2020","5776","","com.github.javister.docker.testing.postgresql.DirectImageTests","","com.github.javister.docker.testing.postgresql.DirectImageTests","nonResultingQueriesTest","PostgreSQL variant: V9_5",""
"passed","Wed Dec 16 16:12:41 GMT 2020","Wed Dec 16 16:12:57 GMT 2020","15754","","com.github.javister.docker.testing.postgresql.JdbcImageTests","","com.github.javister.docker.testing.postgresql.JdbcImageTests","initDbTest","PostgreSQL variant: V9_5",""
"passed","Wed Dec 16 16:11:36 GMT 2020","Wed Dec 16 16:11:47 GMT 2020","10570","","com.github.javister.docker.testing.postgresql.JdbcImageTests","","com.github.javister.docker.testing.postgresql.JdbcImageTests","simpleTest","PostgreSQL variant: V12",""
"passed","Wed Dec 16 16:15:07 GMT 2020","Wed Dec 16 16:15:23 GMT 2020","16391","","com.github.javister.docker.testing.postgresql.DirectImageTests","","com.github.javister.docker.testing.postgresql.DirectImageTests","initDbTest","PostgreSQL variant: V9_6",""
"passed","Wed Dec 16 16:14:06 GMT 2020","Wed Dec 16 16:14:17 GMT 2020","10867","","com.github.javister.docker.testing.postgresql.DirectImageTests","","com.github.javister.docker.testing.postgresql.DirectImageTests","simpleTest","PostgreSQL variant: V11",""
"passed","Wed Dec 16 16:17:06 GMT 2020","Wed Dec 16 16:17:23 GMT 2020","16776","","com.github.javister.docker.testing.postgresql.DirectImageTests","","com.github.javister.docker.testing.postgresql.DirectImageTests","restoreTest","PostgreSQL variant: V9_5",""
"passed","Wed Dec 16 16:13:13 GMT 2020","Wed Dec 16 16:13:23 GMT 2020","10593","","com.github.javister.docker.testing.postgresql.JdbcImageTests","","com.github.javister.docker.testing.postgresql.JdbcImageTests","initDbTest","PostgreSQL variant: V11",""
"passed","Wed Dec 16 16:14:34 GMT 2020","Wed Dec 16 16:14:40 GMT 2020","5740","","com.github.javister.docker.testing.postgresql.DirectImageTests","","com.github.javister.docker.testing.postgresql.DirectImageTests","nonResultingQueriesTest","PostgreSQL variant: V9_6",""
"passed","Wed Dec 16 16:13:23 GMT 2020","Wed Dec 16 16:13:34 GMT 2020","10596","","com.github.javister.docker.testing.postgresql.JdbcImageTests","","com.github.javister.docker.testing.postgresql.JdbcImageTests","initDbTest","PostgreSQL variant: V12",""
"passed","Wed Dec 16 16:11:47 GMT 2020","Wed Dec 16 16:12:04 GMT 2020","17145","","com.github.javister.docker.testing.postgresql.JdbcImageTests","","com.github.javister.docker.testing.postgresql.JdbcImageTests","simpleWithVolumeTest","PostgreSQL variant: V9_5",""
